,dataset,start_age,end_age,sex,tissue,gene,fold_change_log2,expression_at_start_age,expression_at_end_age,expression_max_std_dev,p_value
2799,droplet,3m,30m,male,Liver,Atp7a,3.162935733795166,4.359916147222975e-06,3.9049617043929175e-05,6.0995072999503464e-05,1.3118506285440527e-46
2800,droplet,3m,30m,male,Lung,Rab23,-3.1626224517822266,1.784711639629677e-05,1.9930751022911863e-06,6.869981734780595e-05,7.527334654147027e-14
2801,droplet,3m,30m,male,Kidney,Aldh1a1,3.161708116531372,5.063346634415211e-06,4.531132071861066e-05,0.00011604356404859573,3.9384408905540176e-56
2802,droplet,3m,30m,male,Lung,Evi2a,3.1608972549438477,1.285205962631153e-05,0.00011494699720060453,0.000180365692358464,0.0
2803,droplet,3m,30m,male,Lung,Abi3,3.1607069969177246,1.1697557056322694e-05,0.00010460749763296917,0.00018363104027230293,1.9050781522576612e-271
2804,droplet,3m,30m,male,Liver,Myl12a,3.158796787261963,8.288760727737099e-05,0.0007402563933283091,0.00040742935379967093,0.0
2805,droplet,3m,30m,male,Lung,Ryr1,3.15832781791687,3.873518835462164e-06,3.45825646945741e-05,0.00010118931822944432,1.6433012373627107e-77
2806,droplet,3m,30m,male,Liver,Shkbp1,3.1575188636779785,3.49876449945441e-06,3.121926783933304e-05,5.509100446943194e-05,3.972105734490707e-42
2807,droplet,3m,30m,male,Liver,Dip2b,3.1567862033843994,3.7159777548367856e-06,3.3140611776616424e-05,5.4990196076687425e-05,1.436256885755715e-42
2808,droplet,3m,30m,male,Liver,Fos,3.154628276824951,0.00012030030484311283,0.0010712835937738419,0.0012245017569512129,1.2276498875854566e-244
2809,droplet,3m,30m,male,Liver,Il18,3.1536965370178223,2.2511672796099447e-05,0.00020033879263792187,0.00018906095647253096,8.475351499711911e-245
2810,droplet,3m,30m,male,Liver,Golph3l,3.152249574661255,1.56526880346064e-06,1.3915886484028306e-05,3.6732111766468734e-05,4.627844473968943e-10
2811,droplet,3m,30m,male,Liver,Sh3d19,-3.150524139404297,4.058943159179762e-05,4.57099349659984e-06,9.663753007771447e-05,1.3802059170330909e-09
2812,droplet,3m,30m,male,Liver,Angptl3,-3.149284601211548,0.000346878805430606,3.909746737917885e-05,0.00040056052966974676,1.2794600195023958e-55
2813,droplet,3m,30m,male,Liver,Leprot,3.1490750312805176,1.3902521459385753e-05,0.00012332742335274816,0.00011627497588051483,3.812778159077931e-186
2814,droplet,3m,30m,male,Lung,Adamtsl4,-3.148969888687134,1.799328856577631e-05,2.0285044683987508e-06,6.974258576519787e-05,9.356011666519653e-14
2815,droplet,3m,30m,male,Lung,Slc43a3,-3.1466915607452393,0.0003594105364754796,4.058282502228394e-05,0.00048062295536510646,1.1024173286992687e-203
2816,droplet,3m,30m,male,Liver,Rarres1,-3.145932912826538,0.00014183689199853688,1.6023926946218126e-05,0.00019585021072998643,6.09575285204115e-37
2817,droplet,3m,30m,male,Lung,Ust,-3.1458890438079834,1.425644768460188e-05,1.610660774531425e-06,6.105636566644534e-05,2.1386093373608764e-09
2818,droplet,3m,30m,male,Liver,Cfh,-3.1441617012023926,0.0005726468516513705,6.477387069026008e-05,0.000522901420481503,3.0501545435970022e-89
2819,droplet,3m,30m,male,Liver,Nrip1,3.143254041671753,2.9235568490548758e-06,2.5830060621956363e-05,5.483726636157371e-05,1.4435061569496912e-29
2820,droplet,3m,30m,male,Liver,Parp2,3.142810344696045,3.2968212053674506e-06,2.9118944439687766e-05,5.042496195528656e-05,1.3468683502113237e-34
2821,droplet,3m,30m,male,Liver,Gstt3,-3.1415963172912598,6.157130701467395e-05,6.97691712048254e-06,0.00013732192746829242,1.1825391652917229e-11
2822,droplet,3m,30m,male,Lung,Qsox2,-3.141416311264038,3.1354698876384646e-05,3.5533828395273304e-06,9.146179945673794e-05,1.9511903880042003e-31
2823,droplet,3m,30m,male,Liver,Efcab4a,3.1406383514404297,2.1981497866363497e-06,1.9385801351745613e-05,5.605913611361757e-05,1.3590094630970636e-12
2824,droplet,3m,30m,male,Lung,Klrg1,-3.1405177116394043,4.937465564580634e-05,5.599045380222378e-06,0.00019785048789344728,1.323309975524996e-18
2825,droplet,3m,30m,male,Lung,B230378P21Rik,3.1373250484466553,1.843350332819682e-06,1.6219482859014533e-05,6.795396620873362e-05,1.1253530621428872e-23
2826,droplet,3m,30m,male,Spleen,Chst1,3.1373062133789062,2.0048548776685493e-06,1.7640317309997045e-05,0.00011185917537659407,1.601084079660394e-14
2827,droplet,3m,30m,male,Lung,Rcbtb1,-3.137193202972412,6.28143607173115e-05,7.1395302256860305e-06,0.00012844942102674395,1.0765120012885757e-75
2828,droplet,3m,30m,male,Liver,Atp13a2,3.135817050933838,7.9885903687682e-06,7.021748024271801e-05,8.464972779620439e-05,4.1232826348974656e-108
2829,droplet,3m,30m,male,Liver,Mccc2,-3.1357665061950684,4.744904435938224e-05,5.39843131264206e-06,9.963421325664967e-05,5.641303575708205e-13
2830,droplet,3m,30m,male,Liver,Ccnd1,3.1353776454925537,1.3492315702023916e-05,0.00011855755292344838,0.0001606217847438529,1.9368700585795347e-105
2831,droplet,3m,30m,male,Liver,Mmp14,3.132383346557617,4.112159331270959e-06,3.605880920076743e-05,7.72047060308978e-05,2.2393031809406127e-35
2832,droplet,3m,30m,male,Liver,Slc22a18,-3.132112979888916,8.888757292879745e-05,1.0138672223547474e-05,0.00015935400733724236,2.36007179560183e-20
2833,droplet,3m,30m,male,Liver,8430408G22Rik,-3.1308767795562744,0.00014310864207800478,1.6337215129169635e-05,0.00019477601745165884,1.4938544235036208e-35
2834,droplet,3m,30m,male,Liver,Lag3,3.1298916339874268,3.0741839509573765e-06,2.6910463930107653e-05,0.0001342876348644495,1.0958532771850958e-08
2835,droplet,3m,30m,male,Liver,Slc25a10,-3.1288936138153076,0.00013182278780732304,1.506952685303986e-05,0.00017927268345374614,5.86347334558922e-38
2836,droplet,3m,30m,male,Lung,Dpysl2,-3.1270923614501953,0.0005659730522893369,6.478092836914584e-05,0.0006033445824868977,0.0
2837,droplet,3m,30m,male,Lung,Npdc1,-3.1261653900146484,0.00011227038339711726,1.2858658010372892e-05,0.0001896453759400174,3.529084728386305e-119
2838,droplet,3m,30m,male,Liver,Slc20a2,-3.1256141662597656,3.3403975976398215e-05,3.827317414106801e-06,9.24973064684309e-05,3.930282226019003e-06
2839,droplet,3m,30m,male,Liver,Arrb1,3.1239986419677734,3.3013559459504904e-06,2.8781258151866496e-05,5.380321090342477e-05,7.273309197393404e-20
2840,droplet,3m,30m,male,Lung,Rac3,-3.1220762729644775,3.080253372900188e-05,3.5379177916183835e-06,9.57368392846547e-05,9.086460993108544e-28
2841,droplet,3m,30m,male,Spleen,Ube2c,3.1220357418060303,1.273895031772554e-05,0.00011090727639384568,0.00043119603651575744,5.034619791496885e-77
2842,droplet,3m,30m,male,Liver,Nod1,3.116912841796875,3.887312232109252e-06,3.372358696651645e-05,5.4068346798885614e-05,9.558770247382721e-40
2843,droplet,3m,30m,male,Lung,Yap1,-3.1168806552886963,2.164897887269035e-05,2.4955295430117985e-06,7.215407822513953e-05,4.4627804864140605e-20
2844,droplet,3m,30m,male,Lung,1700019E19Rik,-3.116539239883423,7.07523722667247e-05,8.157726369972806e-06,0.0001551469467813149,9.89556290484801e-68
2845,droplet,3m,30m,male,Lung,Il17rc,-3.1144039630889893,2.3126978703658096e-05,2.6704826723289443e-06,7.969723810674623e-05,7.026136865056682e-20
2846,droplet,3m,30m,male,Lung,Ly86,3.1137211322784424,1.4349977391248103e-05,0.0001242151774931699,0.00022672690101899207,1.5165920724741501e-255
2847,droplet,3m,30m,male,Lung,Csf2rb,3.1130285263061523,1.6688911273377016e-05,0.00014439197548199445,0.0002153224777430296,0.0
2848,droplet,3m,30m,male,Lung,Tpst1,-3.112989902496338,9.162766946246848e-05,1.059066562447697e-05,0.00016452530690003186,7.688442046437327e-104
2849,droplet,3m,30m,male,Spleen,Clec4a2,3.1127755641937256,7.014477887423709e-06,6.0678419686155394e-05,0.0001877644390333444,2.345523417910641e-100
2850,droplet,3m,30m,male,Lung,Aspa,-3.1125495433807373,2.446751568641048e-05,2.8289089186728233e-06,9.05697452253662e-05,4.885505334815381e-18
2851,droplet,3m,30m,male,Spleen,Cenpf,3.1120424270629883,3.0262374366429867e-06,2.6165027520619333e-05,0.00012543657794594765,3.7934127043799334e-33
2852,droplet,3m,30m,male,Liver,Actr3,3.111859083175659,5.1308968977537006e-05,0.0004435639420989901,0.0002707549137994647,0.0
2853,droplet,3m,30m,male,Liver,Mt1,3.1088011264801025,0.00020019955991301686,0.001727052265778184,0.0018609085818752646,2.8778740374913693e-240
2854,droplet,3m,30m,male,Lung,Mageh1,-3.108482599258423,4.51624218840152e-05,5.236373453954002e-06,0.00011312439164612442,3.8660481791996615e-47
2855,droplet,3m,30m,male,Liver,Rabl5,3.1084299087524414,3.764748498724657e-06,3.246883352403529e-05,5.070704719400965e-05,3.14044311013922e-48
2856,droplet,3m,30m,male,Lung,1110051M20Rik,-3.1079530715942383,1.8170943803852424e-05,2.1076100438222056e-06,6.596471939701587e-05,2.66166063388814e-15
2857,droplet,3m,30m,male,Lung,Cyp4f18,3.1063642501831055,1.5569601600873284e-05,0.00013408692029770464,0.0002228288649348542,5.060312524983095e-307
2858,droplet,3m,30m,male,Lung,Dab2ip,-3.1060945987701416,4.4003008952131495e-05,5.110396614327328e-06,0.00011264716886216775,6.938838875650464e-45
2859,droplet,3m,30m,male,Spleen,C1qb,3.1022841930389404,1.589293242432177e-05,0.00013648491585627198,0.0008580584544688463,6.264676594562529e-30
2860,droplet,3m,30m,male,Spleen,Ckap2l,3.1003735065460205,1.0199826192547334e-06,8.747795618546661e-06,3.9235248550539836e-05,4.719912921107602e-07
2861,droplet,3m,30m,male,Lung,Usp31,-3.100275993347168,2.6949026505462825e-05,3.1424392545886803e-06,8.4978666563984e-05,3.054884806153267e-25
2862,droplet,3m,30m,male,Lung,Ehd2,-3.097773313522339,8.859606896294281e-05,1.0348841897211969e-05,0.00016549794236198068,2.1605473572657096e-94
2863,droplet,3m,30m,male,Lung,Frmd6,-3.0970284938812256,3.041647323698271e-05,3.55476004187949e-06,9.577147284289822e-05,9.810872924921291e-27
2864,droplet,3m,30m,male,Lung,AF251705,3.096529960632324,2.040704021055717e-05,0.0001745534682413563,0.00027658641920425,0.0
2865,droplet,3m,30m,male,Liver,Dnmt3a,3.0958659648895264,8.947654350777157e-06,7.64993455959484e-05,9.691825835034251e-05,2.499859545682194e-94
2866,droplet,3m,30m,male,Liver,Fggy,-3.095431327819824,7.786607602611184e-05,9.110255632549524e-06,0.00013230129843577743,1.302771981900162e-22
2867,droplet,3m,30m,male,Liver,2900026A02Rik,-3.0946125984191895,3.6048029869562015e-05,4.219978109176736e-06,8.765996608417481e-05,1.0750651839006575e-08
2868,droplet,3m,30m,male,Lung,Ncf1,3.093785047531128,1.2913299542560708e-05,0.00011024511331925169,0.00017929685418494046,0.0
2869,droplet,3m,30m,male,Lung,Cables1,-3.093712329864502,1.4333325452753343e-05,1.6789837218311732e-06,6.624335219385102e-05,4.024317181635987e-08
2870,droplet,3m,30m,male,Liver,2810025M15Rik,3.0928537845611572,8.422606697422452e-06,7.186018046922982e-05,0.00011919029202545062,5.397864166413397e-80
2871,droplet,3m,30m,male,Lung,Itga9,-3.090440273284912,3.8968795706750825e-05,4.575111688609468e-06,0.00010803635086631402,3.006766949181323e-37
2872,droplet,3m,30m,male,Liver,Bak1,3.0903942584991455,9.936252354236785e-06,8.462994446745142e-05,9.141366899712011e-05,2.242888162614687e-123
2873,droplet,3m,30m,male,Liver,Man2b1,3.090122699737549,3.364485746715218e-05,0.0002865090500563383,0.00024754044716246426,3.2140975754675486e-307
2874,droplet,3m,30m,male,Spleen,Alas2,3.089677095413208,1.979702756216284e-05,0.00016853322449605912,0.0007868210668675601,7.130570278235865e-46
2875,droplet,3m,30m,male,Lung,Macf1,-3.087310791015625,0.0008480267133563757,9.977835725294426e-05,0.0009799136314541101,4.795222932838659e-276
2876,droplet,3m,30m,male,Liver,Hhex,-3.0863239765167236,0.0002931322669610381,3.451338488957845e-05,0.0002840838860720396,1.4871062819957642e-77
2877,droplet,3m,30m,male,Lung,Tnik,-3.0856270790100098,2.284752372361254e-05,2.6913655801763525e-06,8.444851846434176e-05,2.5819364980530503e-17
2878,droplet,3m,30m,male,Lung,C4b,-3.0848116874694824,0.00023946957662701607,2.822470742103178e-05,0.0004816938017029315,3.2151743587377276e-88
2879,droplet,3m,30m,male,Lung,Slfn5,3.0816690921783447,7.914546586107463e-06,6.700402445858344e-05,0.0001674755330896005,4.716111429375216e-149
2880,droplet,3m,30m,male,Lung,Hmcn1,-3.0810186862945557,0.00014418461068999022,1.7038832083926536e-05,0.0002361411607125774,8.099842777350821e-127
2881,droplet,3m,30m,male,Liver,Slc25a22,-3.0804216861724854,8.017520303837955e-05,9.478524589212611e-06,0.00015020983119029552,4.9561783556390186e-18
2882,droplet,3m,30m,male,Liver,Tmem164,3.0801002979278564,3.7243589758872986e-06,3.149591793771833e-05,5.0641516281757504e-05,4.787939845483533e-40
2883,droplet,3m,30m,male,Liver,Tpmt,-3.0797762870788574,4.843942224397324e-05,5.729198619519593e-06,0.00010594908962957561,8.63826086100234e-12
2884,droplet,3m,30m,male,Lung,B4galt6,3.079190731048584,2.715160917432513e-06,2.2946922399569303e-05,7.973486208356917e-05,5.983515174510936e-43
2885,droplet,3m,30m,male,Lung,Slc16a2,-3.0788683891296387,2.36805990425637e-05,2.8025981464452343e-06,8.27065814519301e-05,1.690043722980844e-19
2886,droplet,3m,30m,male,Lung,Sh3rf1,-3.0785810947418213,1.5506771887885407e-05,1.8355912061451818e-06,6.406653119483963e-05,1.142405384802105e-10
2887,droplet,3m,30m,male,Liver,Sec14l1,3.078479766845703,6.178899184305919e-06,5.2194645832059905e-05,6.939028389751911e-05,1.239312996822912e-67
2888,droplet,3m,30m,male,Liver,Tpra1,3.076341390609741,7.2470647864975035e-06,6.112701521487907e-05,7.275095413206145e-05,4.7316371238704125e-80
2889,droplet,3m,30m,male,Liver,Vps37b,3.0762274265289307,8.358192644664086e-06,7.04935155226849e-05,0.00017453757754992694,1.4365047731977501e-43
2890,droplet,3m,30m,male,Lung,Tsc22d1,-3.0725390911102295,0.00023080248502083123,2.7435573429102078e-05,0.00034013899858109653,2.5971145845534882e-161
2891,droplet,3m,30m,male,Lung,Arhgap28,-3.0707643032073975,1.9996461560367607e-05,2.3799118480383186e-06,7.407371595036238e-05,9.617092498331622e-16
2892,droplet,3m,30m,male,Liver,Lmnb1,3.0698564052581787,3.63180856766121e-06,3.0495928513118997e-05,7.86009113653563e-05,1.1273911398795276e-22
2893,droplet,3m,30m,male,Liver,Sntb2,3.0694150924682617,1.9418521333136596e-06,1.630055339774117e-05,4.491728395805694e-05,6.344526276928412e-13
2894,droplet,3m,30m,male,Lung,Rbfox2,-3.068054437637329,3.7475019780686125e-05,4.468537099455716e-06,9.997998859034851e-05,6.102973898065938e-39
2895,droplet,3m,30m,male,Liver,Hagh,-3.067922353744507,0.0003998398024123162,4.768144208355807e-05,0.00034629154833965003,1.479482673523456e-97
2896,droplet,3m,30m,male,Lung,AA467197,3.0673835277557373,1.5164305295911618e-06,1.2711513591057155e-05,9.952533582691103e-05,3.2435107289233234e-08
2897,droplet,3m,30m,male,Liver,Cap1,3.0667166709899902,3.5432185541139916e-06,2.9687373171327636e-05,5.460025568027049e-05,8.860920189930569e-32
2898,droplet,3m,30m,male,Lung,Arl5b,-3.0664961338043213,4.1601830162107944e-05,4.96598067911691e-06,0.00010542995005380362,1.2486898618171904e-44
2899,droplet,3m,30m,male,Liver,1300001I01Rik,-3.063838243484497,0.00011526142770890146,1.3784047041554004e-05,0.00016501033678650856,2.51610430141227e-33
2900,droplet,3m,30m,male,Lung,Haao,3.0628440380096436,1.33650087263959e-06,1.11680519694346e-05,5.401096132118255e-05,1.8380192456748416e-11
2901,droplet,3m,30m,male,Spleen,Mgst3,3.062710762023926,9.565113032294903e-06,7.992044993443415e-05,0.0003382771974429488,4.38250748658685e-68
2902,droplet,3m,30m,male,Spleen,Prkar2b,3.062183141708374,2.088656174237258e-06,1.7445203411625698e-05,6.272186874412e-05,2.191863767508572e-28
2903,droplet,3m,30m,male,Lung,Chpt1,-3.059600353240967,9.888070053420961e-05,1.1859871847264003e-05,0.00017287436639890075,3.1083305214397594e-109
2904,droplet,3m,30m,male,Spleen,Cdk1,3.0547854900360107,4.8791207518661395e-06,4.0543731302022934e-05,0.00014308116806205362,2.6692780028113746e-65
2905,droplet,3m,30m,male,Liver,Atl2,-3.05426287651062,6.460256554419175e-05,7.777230166539084e-06,0.0001270067150471732,9.058625939445793e-16
2906,droplet,3m,30m,male,Lung,Clic5,3.0530803203582764,2.7882899757969426e-06,2.3142312784329988e-05,0.00013505489914678037,1.693862880725712e-26
2907,droplet,3m,30m,male,Lung,Cenpa,3.052849531173706,1.2031212463625707e-05,9.984095231629908e-05,0.0002335179306101054,2.481870735186139e-187
2908,droplet,3m,30m,male,Lung,Vill,3.0510594844818115,2.054046944977017e-06,1.7024365661200136e-05,6.953527190489694e-05,1.180493437867639e-24
2909,droplet,3m,30m,male,Lung,Psd3,-3.0506813526153564,2.0620918803615496e-05,2.4886355731723597e-06,7.335854024859145e-05,4.457169620046632e-17
2910,droplet,3m,30m,male,Liver,Cmpk2,3.0488266944885254,2.2022952634870308e-06,1.8224847735837102e-05,6.0973979998379946e-05,2.826912286954387e-11
2911,droplet,3m,30m,male,Liver,Acbd4,-3.047450304031372,4.011750570498407e-05,4.852436632063473e-06,8.926685404730961e-05,4.5299428527064546e-11
2912,droplet,3m,30m,male,Kidney,Esm1,-3.046442985534668,0.0003574352595023811,4.3264000851195306e-05,0.0016011757543310523,1.6370873977516347e-06
2913,droplet,3m,30m,male,Liver,Cd63,3.045804262161255,7.756368177069817e-06,6.405261956388131e-05,0.00023246576893143356,1.290048913844736e-10
2914,droplet,3m,30m,male,Liver,Cdc14b,-3.0453741550445557,4.059989805682562e-05,4.917857495456701e-06,9.703417163109407e-05,2.8575307648112954e-09
2915,droplet,3m,30m,male,Lung,Serpinb10-ps,3.044715404510498,5.643822532874765e-06,4.6571909479098395e-05,0.00012749296729452908,1.2315556368096851e-90
2916,droplet,3m,30m,male,Lung,Arhgap24,-3.04394793510437,3.236708289477974e-05,3.924495558749186e-06,0.00010065561218652874,6.995580605519136e-28
2917,droplet,3m,30m,male,Liver,Cyth3,3.0435683727264404,1.5118920373424771e-06,1.2465979125408921e-05,3.7707613955717534e-05,1.6203563441346577e-07
2918,droplet,3m,30m,male,Kidney,Fgg,3.0404863357543945,2.883118895624648e-06,2.372139715589583e-05,0.000114200018288102,9.020976652358082e-22
2919,droplet,3m,30m,male,Lung,Tspan4,-3.0344200134277344,0.00011361011274857447,1.3866456356481649e-05,0.00020549636974465102,1.9821432085366093e-103
2920,droplet,3m,30m,male,Liver,Ephx1,-3.034257411956787,0.000163856748258695,2.000146560021676e-05,0.0002267277450300753,5.0022245996171204e-36
2921,droplet,3m,30m,male,Liver,Cyp27a1,-3.033853054046631,0.0002639367012307048,3.222693703719415e-05,0.0002854753111023456,1.916136493241587e-61
2922,droplet,3m,30m,male,Liver,Fam176b,3.033168077468872,6.549903901031939e-06,5.361786679713987e-05,0.0001017309696180746,3.669896218405518e-26
2923,droplet,3m,30m,male,Kidney,Cyp2a5,3.031700849533081,1.5642675862181932e-05,0.0001279216376133263,0.0003157197206746787,2.2284548491273287e-117
2924,droplet,3m,30m,male,Lung,Samd3,-3.0312514305114746,3.8639060221612453e-05,4.726382485387148e-06,0.00014997147081885487,7.519672322225786e-19
2925,droplet,3m,30m,male,Liver,App,3.030740261077881,1.995348429773003e-05,0.00016306567704305053,0.00020627265621442348,6.748235519690089e-132
2926,droplet,3m,30m,male,Lung,Cuedc1,-3.0305159091949463,3.196738180122338e-05,3.912287411367288e-06,9.179595508612692e-05,1.0146116788805025e-31
2927,droplet,3m,30m,male,Liver,1110007C09Rik,3.029942274093628,1.8127580915461294e-05,0.0001480619393987581,0.00014656227722298354,1.0328348672321702e-181
2928,droplet,3m,30m,male,Spleen,Rrm2,3.029479742050171,1.1781077773775905e-05,9.619429329177365e-05,0.0003567983512766659,3.1553357652858047e-83
2929,droplet,3m,30m,male,Lung,Nfam1,3.0291810035705566,6.139526703918818e-06,5.0119801016990095e-05,0.00011694755085045472,3.0120298695486157e-134
