,Dataset,Start age,End age,sex,tissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
1510,droplet,18m,21m,female,Marrow,Kif20b,2.07473087310791,2.7541334929992445e-05,1.3274653611006215e-05,7.226414163596928e-05,6.681139306004766e-11
1511,droplet,18m,21m,female,Fat,Prkca,2.074465751647949,8.091378549579531e-05,3.900463707395829e-05,0.00019151945889461786,2.9977487728034603e-06
1512,droplet,18m,21m,female,Lung,Clec7a,2.0742149353027344,0.00015787241864018142,7.61118863010779e-05,0.00042216546717099845,7.568499156114982e-07
1513,droplet,18m,21m,female,Spleen,Trim59,2.0740272998809814,3.785934313782491e-05,1.825402068789117e-05,0.00011031274334527552,1.0143899137905607e-18
1514,droplet,18m,21m,female,Mammary_Gland,Hsdl2,2.0732192993164062,6.0723599744960666e-05,2.928952017100528e-05,0.00012661446817219257,5.417599800709624e-25
1515,droplet,18m,21m,female,Lung,Itga4,2.072995662689209,0.00018380054098088294,8.866422285791487e-05,0.00030069632339291275,4.0069908598727393e-23
1516,droplet,18m,21m,female,Mammary_Gland,Paip1,2.0729904174804688,3.3250315027544275e-05,1.603978125785943e-05,8.542663272237405e-05,1.669404983117176e-12
1517,droplet,18m,21m,female,Marrow,Ccnb2,2.0726969242095947,0.0002113941009156406,0.0001019898772938177,0.00034688523737713695,1.1779258706496035e-47
1518,droplet,18m,21m,female,Liver,Reep5,2.072362184524536,0.00018312328029423952,8.836451161187142e-05,0.0002485422301106155,3.445521991789897e-07
1519,droplet,18m,21m,female,Mammary_Gland,Igfbp4,2.072300434112549,0.00023929245071485639,0.0004958858480677009,0.0010006047086790204,1.1650346989089565e-37
1520,droplet,18m,21m,female,Fat,Col3a1,2.0718886852264404,0.0007290244684554636,0.0015104574849829078,0.0029792229179292917,7.125535350979939e-06
1521,droplet,18m,21m,female,Spleen,Tmf1,2.069828748703003,7.118526264093816e-05,3.4391861845506355e-05,0.00014163491141516715,4.945734631037387e-49
1522,droplet,18m,21m,female,Marrow,Mrgpra2a,2.069096088409424,1.2220323696965352e-05,2.5285025913035497e-05,8.002832328202203e-05,3.1698520946169165e-08
1523,droplet,18m,21m,female,Kidney,Kcnk1,2.0684330463409424,6.960627797525376e-05,0.0001439759216737002,0.0003808209439739585,4.6994136790235566e-09
1524,droplet,18m,21m,female,Liver,Sfxn1,2.0684151649475098,9.10214803298004e-05,0.00018827021995093673,0.00024155373102985322,2.1252443153810707e-06
1525,droplet,18m,21m,female,Marrow,Stmn1,2.0675973892211914,0.0008727983222343028,0.00042213164852000773,0.001168185262940824,3.2040641911270705e-76
1526,droplet,18m,21m,female,Pancreas,Cbs,2.0674962997436523,2.6504072593525052e-05,5.479707760969177e-05,0.00011778182670241222,2.498328662490101e-07
1527,droplet,18m,21m,female,Mammary_Gland,Rarres2,2.0666937828063965,0.00026145740412175655,0.0005403523682616651,0.0009407727047801018,1.402883866733004e-47
1528,droplet,18m,21m,female,Spleen,Vps13a,2.0659167766571045,4.698659176938236e-05,2.274369944643695e-05,0.00011249254021095112,1.0744431797836999e-28
1529,droplet,18m,21m,female,Marrow,Pafah1b3,2.0651543140411377,0.00015039893332868814,7.282697333721444e-05,0.0003913561813533306,1.7898034777676814e-16
1530,droplet,18m,21m,female,Heart_and_Aorta,Ptp4a3,2.064105987548828,0.00012138477177359164,0.00025055103469640017,0.0004669342888519168,7.999674680027035e-07
1531,droplet,18m,21m,female,Liver,Rbp4,2.063366651535034,0.0018925784388557076,0.0039050832856446505,0.0027287451084703207,2.713633558390768e-26
1532,droplet,18m,21m,female,Marrow,1810027O10Rik,2.063215970993042,0.0003232235903851688,0.00015666008403059095,0.00028212316101416945,2.1308005495490567e-174
1533,droplet,18m,21m,female,Marrow,Rnaset2b,2.062652349472046,0.00011174763494636863,5.417666761786677e-05,0.00016599855734966695,1.6721753867812406e-57
1534,droplet,18m,21m,female,Spleen,Trpm7,2.061154365539551,2.9472577807609923e-05,1.4299062968348153e-05,8.705477375769988e-05,1.7039524664974856e-14
1535,droplet,18m,21m,female,Spleen,Dhx9,2.0606794357299805,5.838952347403392e-05,2.833508187904954e-05,0.00012372156197670847,1.5747087237345472e-39
1536,droplet,18m,21m,female,Kidney,Slc25a25,2.06008243560791,0.00011126450408482924,5.400973532232456e-05,0.00021105249470565468,5.0169783796469767e-20
1537,droplet,18m,21m,female,Marrow,Fmr1,2.060063362121582,3.2588712201686576e-05,1.5819274267414585e-05,7.410536636598408e-05,2.9626254691954323e-15
1538,droplet,18m,21m,female,Lung,Pdzd8,2.0596060752868652,4.796118082595058e-05,2.3286578652914613e-05,0.00010911832214333117,1.8124771799766724e-08
1539,droplet,18m,21m,female,Spleen,Hck,2.0593464374542236,6.307418516371399e-05,0.00012989160313736647,0.0002218841837020591,5.3445895260342815e-77
1540,droplet,18m,21m,female,Heart_and_Aorta,Col15a1,2.058105230331421,0.00033296432229690254,0.00016178196528926492,0.0005194631521590054,8.079035151702734e-08
1541,droplet,18m,21m,female,Spleen,Prkx,2.0580389499664307,2.1657944671460427e-05,1.05235822047689e-05,7.621708209626377e-05,6.30840975841326e-08
1542,droplet,18m,21m,female,Heart_and_Aorta,Hspb1,2.0578973293304443,0.0003325080033391714,0.0006842673174105585,0.0008329868433065712,1.3711625992434554e-17
1543,droplet,18m,21m,female,Kidney,Ranbp2,2.0578725337982178,5.399404835770838e-05,2.623779801069759e-05,9.99424300971441e-05,1.164371289560933e-17
1544,droplet,18m,21m,female,Spleen,Zfp36,2.056443452835083,0.00017263763584196568,8.394961332669482e-05,0.00025928544346243143,1.0981839540960655e-101
1545,droplet,18m,21m,female,Mammary_Gland,Gclc,2.0563414096832275,4.770400482811965e-05,2.3198483177111484e-05,0.00014029852172825485,8.346489291301718e-11
1546,droplet,18m,21m,female,Liver,Serpind1,2.0560314655303955,0.0001051745712175034,0.0002162422169931233,0.0002293084398843348,4.26951677883241e-09
1547,droplet,18m,21m,female,Marrow,Alkbh5,2.055539608001709,4.7337936848634854e-05,2.3029442672850564e-05,9.312164183938876e-05,8.724743809709257e-25
1548,droplet,18m,21m,female,Pancreas,Cry2,2.0552704334259033,0.00012132484698668122,5.903108467464335e-05,0.0001744643086567521,3.005495745577692e-15
1549,droplet,18m,21m,female,Marrow,Ckap2l,2.055198907852173,3.227689740015194e-05,1.570499807712622e-05,8.614387479610741e-05,8.049282189179794e-12
1550,droplet,18m,21m,female,Thymus,Zfp36l2,2.0545527935028076,0.0003404883900657296,0.00016572384629398584,0.00039010116597637534,5.099027869489382e-40
1551,droplet,18m,21m,female,Marrow,Sept2,2.0539872646331787,5.767959373770282e-05,2.808176759572234e-05,0.00010119749640580267,3.365209722163631e-33
1552,droplet,18m,21m,female,Marrow,Xrcc6,2.052737236022949,5.1321167120477185e-05,2.5001330868690275e-05,0.00015766092110425234,3.5824370271331815e-09
1553,droplet,18m,21m,female,Liver,Acat3,2.0520148277282715,9.659823263064027e-05,0.00019822100875899196,0.00021996346185915172,4.03878956881885e-08
1554,droplet,18m,21m,female,Marrow,H2afv,2.051497459411621,0.0005285416264086962,0.00025763700250536203,0.0007318483549170196,5.0943832734603575e-73
1555,droplet,18m,21m,female,Liver,Snx5,2.049826145172119,0.00018276096670888364,8.915925718611106e-05,0.0002528630429878831,4.292600258141936e-08
1556,droplet,18m,21m,female,Marrow,Rrm2,2.049252510070801,0.00033245558734051883,0.00016223260900005698,0.0005943644791841507,1.0487634459146273e-38
1557,droplet,18m,21m,female,Limb_Muscle,A730098P11Rik,2.049171209335327,0.00012379225518088788,6.041089000063948e-05,0.00018527620704844594,6.067160686006598e-25
1558,droplet,18m,21m,female,Marrow,Klf10,2.047839641571045,5.467208393383771e-05,2.6697442081058398e-05,0.00010746186308097094,4.902650415884721e-26
1559,droplet,18m,21m,female,Marrow,Whsc1,2.046884059906006,3.2171636121347547e-05,1.5717369024059735e-05,7.700511196162552e-05,1.164184518619396e-13
1560,droplet,18m,21m,female,Kidney,Slc5a8,2.046797513961792,6.393489456968382e-05,3.1236551876645535e-05,0.00018221688515041023,3.513904096231182e-07
1561,droplet,18m,21m,female,Lung,Zcchc6,2.0464816093444824,7.94746883912012e-05,3.88347907573916e-05,0.0001430808479199186,3.591205535281356e-16
1562,droplet,18m,21m,female,Spleen,1300014I06Rik,2.0461623668670654,0.00011332910798955709,5.538617551792413e-05,0.00021747653954662383,9.611311571908795e-56
1563,droplet,18m,21m,female,Mammary_Gland,Ube2q2,2.0454530715942383,4.184168574283831e-05,2.0455947378650308e-05,0.00010668360482668504,2.906768148843772e-14
1564,droplet,18m,21m,female,Spleen,Tubb2a,2.0453855991363525,1.2089953088434413e-05,2.4728618882363662e-05,9.667123231338337e-05,1.3156282033738165e-07
1565,droplet,18m,21m,female,Liver,Cyb5b,2.043246269226074,0.0001474976888857782,0.00030137409339658916,0.00029021126101724803,9.579114368331958e-13
1566,droplet,18m,21m,female,Marrow,Gas5,2.0430400371551514,0.00035470849252305925,0.00017361798381898552,0.0004351748211774975,1.0692217493526824e-86
1567,droplet,18m,21m,female,Lung,Prpf4b,2.0430002212524414,0.00014042745169717818,6.873589882161468e-05,0.00020246920757927,1.8673968624903727e-28
1568,droplet,18m,21m,female,Liver,Suclg1,2.042698860168457,0.00010666572779882699,0.00021788597223348916,0.00022984010865911841,2.3704067544576034e-10
1569,droplet,18m,21m,female,Liver,Uroc1,2.0425033569335938,0.0001541961100883782,0.0003149460826534778,0.0003605341771617532,6.893698554137828e-08
1570,droplet,18m,21m,female,Marrow,Lsm7,2.042121410369873,0.00011484065908007324,5.623596007353626e-05,0.00015307172725442797,8.267513015212177e-66
1571,droplet,18m,21m,female,Spleen,Ppp1r10,2.0418012142181396,6.81415549479425e-05,3.337325688335113e-05,0.00013631800538860261,2.7643096876108648e-45
1572,droplet,18m,21m,female,Mammary_Gland,Lama5,2.041545867919922,3.124113572994247e-05,1.530268491478637e-05,8.455741044599563e-05,2.674958665015202e-10
1573,droplet,18m,21m,female,Marrow,Cenpn,2.041522741317749,1.9455610527074896e-05,9.529949238640256e-06,5.7095938245765865e-05,9.267190610899617e-06
1574,droplet,18m,21m,female,Spleen,Ccnl1,2.0411875247955322,0.00012097931903554127,5.92690848861821e-05,0.0001791535469237715,1.061383368453547e-93
1575,droplet,18m,21m,female,Marrow,Fignl1,2.040912628173828,3.6999375879531726e-05,1.812883601814974e-05,8.34235324873589e-05,8.822029875951682e-17
1576,droplet,18m,21m,female,Marrow,Cdca4,2.0402045249938965,5.798448546556756e-05,2.842091635102406e-05,0.00010910075798165053,2.172940656455047e-29
1577,droplet,18m,21m,female,Spleen,Spn,2.038881778717041,4.4242820877116174e-05,9.02058818610385e-05,0.00018038996495306492,1.3194749497086435e-47
1578,droplet,18m,21m,female,Heart_and_Aorta,Ets1,2.038722038269043,7.385615026578307e-05,0.00015057215932756662,0.00025791837833821774,1.5342727222813646e-07
1579,droplet,18m,21m,female,Mammary_Gland,Pacsin3,2.0386717319488525,2.6237021302222274e-05,1.2869663805759046e-05,7.76918968767859e-05,1.1203963270991224e-07
1580,droplet,18m,21m,female,Thymus,Erdr1,2.0386054515838623,6.314192432910204e-05,0.00012872146908193827,0.00020714467973448336,4.255737316730236e-25
1581,droplet,18m,21m,female,Marrow,Ccna2,2.0381157398223877,0.0001630126207601279,7.998201908776537e-05,0.0002855829952750355,4.532933805876173e-40
1582,droplet,18m,21m,female,Mammary_Gland,Fam111a,2.038013219833374,1.415826136508258e-05,2.8854727133875713e-05,9.032383968587965e-05,2.9463026103548632e-08
1583,droplet,18m,21m,female,Mammary_Gland,Epcam,2.0379018783569336,0.0006826540338806808,0.0003349788603372872,0.0010525252437219024,6.49383329953659e-48
1584,droplet,18m,21m,female,Spleen,Rfc1,2.037729024887085,7.404620555462316e-05,3.6337612982606515e-05,0.0001496031618444249,4.2880961880864865e-46
1585,droplet,18m,21m,female,Liver,Ech1,2.037012815475464,0.00016692398639861494,0.00034002630854956806,0.00035638391273096204,1.0917062331497925e-11
1586,droplet,18m,21m,female,Liver,Sdc1,2.0366363525390625,0.00012121685722377151,0.000246874667936936,0.0002641170285642147,1.0649252508013874e-08
1587,droplet,18m,21m,female,Lung,Plek,2.0361807346343994,0.00020350830163806677,9.994608990382403e-05,0.00038829015102237463,1.5177564656226558e-16
1588,droplet,18m,21m,female,Liver,Gcdh,2.034763813018799,0.00017466633289586753,0.00035540471435524523,0.0003558216558303684,1.1207785182234258e-11
1589,droplet,18m,21m,female,Spleen,Utrn,2.0346076488494873,4.0303017158294097e-05,1.980874003493227e-05,0.00011320837802486494,4.766298901334558e-19
1590,droplet,18m,21m,female,Spleen,Pdlim1,2.0335025787353516,4.73619693366345e-05,9.631068678572774e-05,0.0001848936954047531,1.9209988135653778e-57
1591,droplet,18m,21m,female,Marrow,Ptma,2.0334136486053467,0.004611062817275524,0.0022676463704556227,0.004895222373306751,1.8142594857026173e-119
1592,droplet,18m,21m,female,Spleen,Zcchc11,2.033250093460083,0.00010615049541229382,5.220729872235097e-05,0.00017699286399874836,4.3684865099688017e-73
1593,droplet,18m,21m,female,Lung,Sesn1,2.0324862003326416,7.426711090374738e-05,3.6540033761411905e-05,0.0001785474014468491,5.23923488345716e-08
1594,droplet,18m,21m,female,Lung,Fam49a,2.0315699577331543,7.403593190247193e-05,3.64427178283222e-05,0.00015492443344555795,1.8077333446181984e-11
1595,droplet,18m,21m,female,Spleen,Evi2a,2.031165838241577,6.266525451792404e-05,0.0001272835215786472,0.00021281468798406422,8.742827548780065e-77
1596,droplet,18m,21m,female,Limb_Muscle,G530011O06Rik,2.0300612449645996,5.3759547881782055e-05,0.00010913518053712323,0.0003592672583181411,6.754250730589562e-06
1597,droplet,18m,21m,female,Spleen,Gcfc1,2.0298914909362793,2.7051188226323575e-05,1.3326419320947025e-05,8.759374759392813e-05,2.9325923910178535e-11
1598,droplet,18m,21m,female,Spleen,Plscr1,2.0293898582458496,2.683879756659735e-05,5.446638533612713e-05,0.0001359983580186963,4.06826183169724e-27
1599,droplet,18m,21m,female,Spleen,Bach2,2.0293326377868652,7.675172673771158e-05,3.782116618822329e-05,0.000163150456501171,7.158141125003336e-42
1600,droplet,18m,21m,female,Spleen,Smc6,2.0285608768463135,0.00016824595513753593,8.293858263641596e-05,0.00022275623632594943,1.2816805179855086e-122
1601,droplet,18m,21m,female,Liver,1810006K21Rik,2.028195381164551,0.00024653662694618106,0.00012155467993579805,0.00027369719464331865,1.4407149905092745e-14
1602,droplet,18m,21m,female,Mammary_Gland,Rps12,2.02775239944458,0.0020090583711862564,0.004073873162269592,0.0017280331812798977,0.0
1603,droplet,18m,21m,female,Pancreas,Rpl12,2.027711868286133,0.0001688246993580833,0.00034232783946208656,0.0006516398279927671,1.5585792744016528e-13
1604,droplet,18m,21m,female,Lung,Anxa3,2.0275983810424805,9.951207175618038e-05,0.0002017705119214952,0.0003933553525712341,6.816190679620898e-21
1605,droplet,18m,21m,female,Liver,Arpc2,2.0273663997650146,0.000736505666282028,0.00036328198621049523,0.0006744909915141761,1.0576221881194389e-21
1606,droplet,18m,21m,female,Spleen,C330019G07Rik,2.0266542434692383,2.3390171918435954e-05,1.1541273124748841e-05,7.69342077546753e-05,2.8041826250003806e-09
1607,droplet,18m,21m,female,Mammary_Gland,Ehd4,2.0254364013671875,8.633954712422565e-05,4.262762740836479e-05,0.00021151021064724773,2.811277187285963e-18
1608,droplet,18m,21m,female,Marrow,Fam105b,2.0246477127075195,3.495241980999708e-05,1.7263455447391607e-05,8.514613728038967e-05,2.6145770553177127e-13
1609,droplet,18m,21m,female,Lung,Smg1,2.0237672328948975,5.1654020353453234e-05,2.5523693693685345e-05,0.00011912822810700163,3.794461856894562e-08
1610,droplet,18m,21m,female,Mammary_Gland,Nid1,2.023729085922241,9.486981434747577e-05,0.00019199079542886466,0.0003800444828812033,5.526590486081483e-33
1611,droplet,18m,21m,female,Liver,Ddt,2.023486852645874,0.00036137428833171725,0.0007312361267395318,0.0006964257336221635,1.3519199747643583e-13
1612,droplet,18m,21m,female,Mammary_Gland,Lama2,2.023240327835083,2.92015538434498e-05,5.908176535740495e-05,0.00014863286924082786,1.7444695614789264e-16
1613,droplet,18m,21m,female,Marrow,Cenpa,2.023129940032959,0.00024534776457585394,0.0001212713832501322,0.00040374486707150936,3.330297049118533e-46
1614,droplet,18m,21m,female,Liver,Mettl7a1,2.0230486392974854,6.0557929828064516e-05,0.0001225116429850459,0.0001442905777366832,1.157422877126446e-06
1615,droplet,18m,21m,female,Limb_Muscle,Rps15a-ps4,2.022754192352295,0.0010388342197984457,0.0005135741084814072,0.0007621936965733767,6.977787063623955e-119
1616,droplet,18m,21m,female,Lung,Lims2,2.0224924087524414,4.4091560994274914e-05,8.917484956327826e-05,0.00022168429859448224,8.792367524455591e-11
1617,droplet,18m,21m,female,Marrow,Tacc3,2.0198776721954346,7.66127704991959e-05,3.7929410609649494e-05,0.00014181020378600806,2.437877154271821e-32
1618,droplet,18m,21m,female,Mammary_Gland,Rnase4,2.0198256969451904,0.00018846076272893697,0.0003806578752119094,0.000594652141444385,1.6889026196180334e-55
1619,droplet,18m,21m,female,Marrow,E2f8,2.019528865814209,3.808508699876256e-05,1.885839992610272e-05,9.292302274843678e-05,2.1369832197999767e-14
1620,droplet,18m,21m,female,Spleen,Myst3,2.0191214084625244,5.050530671724118e-05,2.5013505364768207e-05,0.00011273077689111233,4.224853162740973e-31
1621,droplet,18m,21m,female,Spleen,Atp10d,2.0190846920013428,2.0255452909623273e-05,1.0031996680481825e-05,7.349265069933608e-05,2.280954474246994e-06
1622,droplet,18m,21m,female,Marrow,Ranbp1,2.018665313720703,0.00032605594606138766,0.00016152055468410254,0.00037287763552740216,4.7709359272085055e-96
1623,droplet,18m,21m,female,Kidney,Abcc2,2.0175185203552246,0.00010244760778732598,5.077901732875034e-05,0.0001774547854438424,9.436059956985612e-23
1624,droplet,18m,21m,female,Heart_and_Aorta,Sulf2,2.0175020694732666,0.00013989991566631943,6.93431356921792e-05,0.00021709517750423402,1.6407589134478378e-07
1625,droplet,18m,21m,female,Liver,Gamt,2.017422676086426,0.000151138287037611,0.0003049098013434559,0.0002892164629884064,1.348711728186491e-12
1626,droplet,18m,21m,female,Mammary_Gland,Gde1,2.016120672225952,9.709606820251793e-05,4.8159850848605856e-05,0.00017594431119505316,3.329598708152354e-35
1627,droplet,18m,21m,female,Marrow,Ppm1h,2.0161054134368896,2.6195208192802966e-05,1.2992974006920122e-05,7.533435564255342e-05,3.9723458930573284e-08
1628,droplet,18m,21m,female,Spleen,Fchsd2,2.0148255825042725,6.412470247596502e-05,3.1826428312342614e-05,0.00014061738329473883,3.0085710569775882e-36
1629,droplet,18m,21m,female,Mammary_Gland,6330406I15Rik,2.0138816833496094,2.8508258765214123e-05,5.741226050304249e-05,0.00014372319856192917,5.4579883111312154e-17
