,Dataset,Start age,End age,sex,tissue,subtissue,Gene,dExpression,Expression at start age,Expression at end age,Max expression std. dev,Confidence (p-value)
2586,droplet,3m,24m,male,Kidney,nan,Ptpn14,4.598179817199707,1.8612690837471746e-05,4.047838046972174e-06,6.694067997159436e-05,5.893743914347242e-06
2587,droplet,3m,24m,male,Kidney,nan,Clic4,4.597912311553955,0.00014443398686125875,3.14129501930438e-05,0.00023619827697984874,8.932994153922405e-54
2588,droplet,3m,24m,male,Kidney,nan,Zdhhc9,4.597445011138916,2.5299937988165766e-05,5.503042302734684e-06,6.744022539351135e-05,1.2191869103737695e-13
2589,droplet,3m,24m,male,Kidney,nan,1110001J03Rik,4.596400260925293,0.00029037767671979964,6.317502266028896e-05,0.0003537261509336531,2.3131247375112306e-101
2590,droplet,3m,24m,male,Kidney,nan,Ccdc91,4.59030818939209,3.6038483813172206e-05,7.850993824831676e-06,8.751681889407337e-05,3.7507642003412544e-19
2591,droplet,3m,24m,male,Kidney,nan,Clpx,4.590004920959473,7.075643225107342e-05,1.5415325833600946e-05,0.0001283769670408219,3.340835515154199e-40
2592,droplet,3m,24m,male,Kidney,nan,Rpl17,4.589304447174072,0.0013662800192832947,0.006270274985581636,0.0030945362523198128,0.0
2593,droplet,3m,24m,male,Kidney,nan,Lpin1,4.588489055633545,4.359020385891199e-05,9.499902262177784e-06,0.00010491189459571615,1.3587044475469893e-20
2594,droplet,3m,24m,male,Kidney,nan,Abhd4,4.584467887878418,3.377967732376419e-05,7.368286787823308e-06,8.708490349818021e-05,1.4138450038118986e-16
2595,droplet,3m,24m,male,Kidney,nan,Sephs2,4.581897735595703,0.00018199579790234566,3.972061676904559e-05,0.0002538409025873989,3.921732385257084e-75
2596,droplet,3m,24m,male,Spleen,nan,Dhrs11,4.572638511657715,1.200698079628637e-05,5.490358671522699e-05,0.00020255197887308896,4.310811390432387e-29
2597,droplet,3m,24m,male,Kidney,nan,Matk,4.572399139404297,4.108506345801288e-06,1.878573493740987e-05,7.635292422492057e-05,6.236791231481498e-13
2598,droplet,3m,24m,male,Bladder,nan,Pxdn,4.570375919342041,1.4447088688029908e-05,3.1610275073035154e-06,4.848998651141301e-05,4.9441366592148494e-08
2599,droplet,3m,24m,male,Kidney,nan,Bcl11b,4.5686445236206055,6.044264864613069e-06,2.7614101782091893e-05,0.00011037591320928186,4.588747272399668e-18
2600,droplet,3m,24m,male,Bladder,nan,Mmp23,4.564204216003418,0.0001470869465265423,3.222619852749631e-05,0.00021340495732147247,2.4720768198903e-100
2601,droplet,3m,24m,male,Kidney,nan,F2rl1,4.562735557556152,3.3044030715245754e-05,7.242152605613228e-06,0.00010154903429793194,3.7974048083777224e-11
2602,droplet,3m,24m,male,Kidney,nan,Rpl13a,4.559946537017822,0.0018579910974949598,0.008472340181469917,0.004274211823940277,0.0
2603,droplet,3m,24m,male,Kidney,nan,Ptges2,4.554201602935791,4.388436718727462e-05,9.636016329750419e-06,9.964463242795318e-05,3.7555800450091166e-23
2604,droplet,3m,24m,male,Spleen,nan,Slc16a1,4.552829742431641,6.386813765857369e-06,2.9078079023747705e-05,0.0001368262164760381,1.1480134044833013e-14
2605,droplet,3m,24m,male,Kidney,nan,D16H22S680E,4.552415370941162,4.9704012781148776e-05,1.0918161933659576e-05,0.00010283037408953533,8.390725480613971e-29
2606,droplet,3m,24m,male,Kidney,nan,Iah1,4.550919055938721,0.00019489802070893347,4.282607915229164e-05,0.00025777932023629546,8.14050790028172e-84
2607,droplet,3m,24m,male,Kidney,nan,Hipk3,4.53975772857666,5.574124224949628e-05,1.2278461326786783e-05,0.00011512097262311727,1.4570531115640786e-29
2608,droplet,3m,24m,male,Kidney,nan,Aifm1,4.538791179656982,7.867422391427681e-05,1.733373755996581e-05,0.0001386568183079362,4.765036433773028e-43
2609,droplet,3m,24m,male,Kidney,nan,Hist1h4d,4.535629749298096,3.177627604600275e-06,1.4412546079256572e-05,6.3724146457389e-05,1.0887456840231144e-08
2610,droplet,3m,24m,male,Kidney,nan,Ndufa1,4.5356245040893555,0.0008545549353584647,0.00018840953998733312,0.0007690406637266278,5.214783943510459e-190
2611,droplet,3m,24m,male,Kidney,nan,Ninj1,4.532996654510498,0.0001631859049666673,3.599956471589394e-05,0.00021838732936885208,5.850357134794655e-78
2612,droplet,3m,24m,male,Kidney,nan,Acsl4,4.528956413269043,3.368909892742522e-05,7.438599823217373e-06,9.178127947961912e-05,1.1697113333747672e-14
2613,droplet,3m,24m,male,Bladder,nan,Vcam1,4.524641036987305,0.0003790171758737415,8.376734331250191e-05,0.001040880335494876,1.3008873634973783e-26
2614,droplet,3m,24m,male,Kidney,nan,Ube2l6,4.522818565368652,3.589314655982889e-05,0.000162338197696954,0.0005422296817414463,2.5144155633790852e-48
2615,droplet,3m,24m,male,Kidney,nan,Cltb,4.5227203369140625,0.00013786360796075314,3.0482451620628126e-05,0.0001799354504328221,6.021404488705132e-83
2616,droplet,3m,24m,male,Kidney,nan,Pnkd,4.522054195404053,0.00018404801085125655,4.0700091631151736e-05,0.00022040074691176414,4.531445926846122e-101
2617,droplet,3m,24m,male,Kidney,nan,Frrs1,4.5209879875183105,3.0092869565123692e-05,6.656258847215213e-06,7.336576527450234e-05,1.2658223884421812e-17
2618,droplet,3m,24m,male,Kidney,nan,Ptgr2,4.518350601196289,7.965222903294489e-05,1.7628604837227613e-05,0.00012717534264083952,3.770986539336958e-52
2619,droplet,3m,24m,male,Kidney,nan,Ube3c,4.518324375152588,2.5895918952301145e-05,5.731309101975057e-06,7.48883030610159e-05,1.4400348548745478e-11
2620,droplet,3m,24m,male,Spleen,nan,Cpox,4.518128395080566,2.0456986021599732e-05,9.242729720426723e-05,0.0003823331499006599,1.1098739319083265e-25
2621,droplet,3m,24m,male,Kidney,nan,Pank3,4.514377593994141,3.712434772751294e-05,8.223579243349377e-06,8.934768266044557e-05,2.2057133441245673e-19
2622,droplet,3m,24m,male,Kidney,nan,P4hb,4.513084411621094,0.00022866808285471052,5.0667807954596356e-05,0.00024245634267572314,2.3035133848004503e-129
2623,droplet,3m,24m,male,Kidney,nan,Myo9a,4.511204242706299,2.3787077225279063e-05,5.2728873924934305e-06,6.812697392888367e-05,3.335746466061497e-11
2624,droplet,3m,24m,male,Kidney,nan,Gnaq,4.509161949157715,4.4719789002556354e-05,9.917537681758404e-06,0.00010128625581273809,3.4203015436267736e-23
2625,droplet,3m,24m,male,Kidney,nan,1110051M20Rik,4.505383491516113,1.9141541997669265e-05,4.248592176736565e-06,6.432479858631268e-05,5.134965574296921e-07
2626,droplet,3m,24m,male,Kidney,nan,Ccrl2,4.5046491622924805,5.0401878979755566e-05,1.1188856660737656e-05,0.00015249989519361407,1.6352115360646643e-12
2627,droplet,3m,24m,male,Bladder,nan,Col15a1,4.501636505126953,3.813090734183788e-05,8.470453394693322e-06,0.00010881720663746819,4.929728777745658e-20
2628,droplet,3m,24m,male,Kidney,nan,Larp1b,4.500861167907715,3.5159187973476946e-05,7.811657269485295e-06,9.07838111743331e-05,1.4573462896208122e-16
2629,droplet,3m,24m,male,Kidney,nan,Tmem64,4.498579502105713,6.927447975613177e-05,1.5399187759612687e-05,0.00013136843335814774,5.199482682274045e-36
2630,droplet,3m,24m,male,Kidney,nan,Tprn,4.497673034667969,2.163319913961459e-05,4.809863639820833e-06,6.2654355133418e-05,2.1598492647115112e-10
2631,droplet,3m,24m,male,Bladder,nan,Batf,4.49465274810791,3.312667831778526e-05,7.370241291937418e-06,9.456965926801786e-05,1.1216612734511676e-18
2632,droplet,3m,24m,male,Kidney,nan,Ubc,4.488591194152832,0.0016559453215450048,0.00036892318166792393,0.0012112024705857038,5.986273339894806e-288
2633,droplet,3m,24m,male,Kidney,nan,Vat1,4.486697196960449,5.0541129894554615e-05,1.1264662134635728e-05,0.00011855635239044204,3.6531643917330954e-22
2634,droplet,3m,24m,male,Kidney,nan,Ndufv1,4.485623836517334,0.0002724122896324843,6.0730078985216096e-05,0.00028313806978985667,2.478793793425212e-136
2635,droplet,3m,24m,male,Bladder,nan,Hand2,4.483771324157715,1.4795041352044791e-05,3.2996861136780353e-06,5.1880946557503194e-05,1.2828724313895663e-07
2636,droplet,3m,24m,male,Spleen,nan,Gclm,4.482301235198975,8.219857591029722e-06,3.684388138935901e-05,0.0001260207936866209,1.102688716062109e-27
2637,droplet,3m,24m,male,Kidney,nan,AW549877,4.478217124938965,4.22511511715129e-05,9.434814273845404e-06,0.00010009646939579397,1.118505402669349e-20
2638,droplet,3m,24m,male,Kidney,nan,Dnm3,4.4761199951171875,2.0359579139039852e-05,4.548487140709767e-06,7.412366539938375e-05,6.050754201448439e-06
2639,droplet,3m,24m,male,Kidney,nan,Aldh9a1,4.472038745880127,0.00012139842147007585,2.714609945542179e-05,0.00017490869504399598,3.9795389999973284e-67
2640,droplet,3m,24m,male,Kidney,nan,Rab6b,4.470828533172607,2.96651942335302e-05,6.635277713940013e-06,8.429533045273274e-05,1.4012345395110969e-12
2641,droplet,3m,24m,male,Bladder,nan,Reg3g,4.467102527618408,7.100034508766839e-06,3.1716586818220094e-05,0.00012539236922748387,6.518505389520832e-14
2642,droplet,3m,24m,male,Kidney,nan,Rhbdd2,4.463879108428955,2.3622189473826438e-05,5.291851721267449e-06,6.811045750509948e-05,5.2014394274083323e-11
2643,droplet,3m,24m,male,Kidney,nan,Psme4,4.463722229003906,4.973832983523607e-05,1.1142791663587559e-05,0.00010731742804637179,3.9090831343729146e-26
2644,droplet,3m,24m,male,Kidney,nan,Cyc1,4.459766387939453,0.0005147173651494086,0.00011541352432686836,0.00046076849685050547,5.875220191211414e-188
2645,droplet,3m,24m,male,Kidney,nan,Cd81,4.459542751312256,0.0011321792844682932,0.0002538778935559094,0.0011902190744876862,7.091075622294393e-137
2646,droplet,3m,24m,male,Kidney,nan,Cfl2,4.457269191741943,8.478493691654876e-05,1.9021721527678892e-05,0.00014118041144683957,6.986806061174949e-48
2647,droplet,3m,24m,male,Kidney,nan,Cybb,4.455031394958496,4.841206828132272e-05,0.00021567728254012764,0.00033023374271579087,2.829226796252886e-99
2648,droplet,3m,24m,male,Kidney,nan,Lrpprc,4.454975605010986,5.7827841374091804e-05,1.2980505744053517e-05,0.0001088836943381466,4.4934288776529547e-35
2649,droplet,3m,24m,male,Bladder,nan,Prelp,4.453366279602051,0.0002778716734610498,6.239586946321651e-05,0.00039258471224457026,3.025685758709e-107
2650,droplet,3m,24m,male,Kidney,nan,Vcl,4.452322483062744,2.9724749765591696e-05,6.676234079350252e-06,8.237070142058656e-05,1.9353103174511351e-13
2651,droplet,3m,24m,male,Kidney,nan,Cadm1,4.446818828582764,4.752740278490819e-05,1.068795427272562e-05,0.0001263924641534686,3.8387391913704267e-16
2652,droplet,3m,24m,male,Kidney,nan,Ptpla,4.44649600982666,1.7986150851356797e-05,4.045015884912573e-06,5.803518070024438e-05,2.1177162317943083e-07
2653,droplet,3m,24m,male,Kidney,nan,Bag4,4.446403980255127,4.827896918868646e-05,1.085797975974856e-05,0.00011807697592303157,5.531877448213113e-20
2654,droplet,3m,24m,male,Kidney,nan,Klf6,4.446119785308838,0.00030142389005050063,6.779481918783858e-05,0.0005611602100543678,3.6874008581087073e-41
2655,droplet,3m,24m,male,Spleen,nan,Cdca8,4.445005893707275,7.352945885941153e-06,3.2683892641216516e-05,0.0001245482126250863,1.8717787161335503e-21
2656,droplet,3m,24m,male,Kidney,nan,Gmip,4.441554546356201,6.273917279031593e-06,2.7865949959959835e-05,8.183011959772557e-05,3.6910561833824423e-26
2657,droplet,3m,24m,male,Bladder,nan,Prdm6,4.43682861328125,4.252017242833972e-05,9.583459359419066e-06,0.00010190535249421373,9.12280190012441e-30
2658,droplet,3m,24m,male,Kidney,nan,Tgoln1,4.4365715980529785,0.0001415121805621311,3.189674316672608e-05,0.00018757532234303653,2.0664550200352246e-79
2659,droplet,3m,24m,male,Kidney,nan,Krt10,4.435400009155273,3.0393257475225255e-05,6.852426395198563e-06,7.909712439868599e-05,4.36728423977107e-15
2660,droplet,3m,24m,male,Kidney,nan,Clcn7,4.432376384735107,2.16012958844658e-05,4.873523721471429e-06,6.679799116682261e-05,5.535692672010655e-09
2661,droplet,3m,24m,male,Kidney,nan,C1qtnf4,4.430348873138428,3.520229802234098e-05,7.945715879031923e-06,0.00010044982627732679,4.0947315861140797e-13
2662,droplet,3m,24m,male,Kidney,nan,Snrk,4.420485019683838,0.00010369184747105464,2.3457118004444055e-05,0.00022245710715651512,3.713261751924557e-29
2663,droplet,3m,24m,male,Kidney,nan,Tgfbrap1,4.415428638458252,2.173417124140542e-05,4.922323114442406e-06,7.086638652253896e-05,5.371544922226934e-08
2664,droplet,3m,24m,male,Kidney,nan,D9Ertd402e,4.415231227874756,2.01686179934768e-05,4.567963060253533e-06,6.237261550268158e-05,1.642800046991669e-08
2665,droplet,3m,24m,male,Kidney,nan,Wbp5,4.410989284515381,0.00021687813568860292,4.916768375551328e-05,0.0003098421439062804,1.5447867307539775e-70
2666,droplet,3m,24m,male,Kidney,nan,Tmem173,4.402207374572754,8.696167242305819e-06,3.828233457170427e-05,0.00010072969598695636,4.333472266801862e-27
2667,droplet,3m,24m,male,Kidney,nan,0610009B22Rik,4.393894195556641,6.527514779008925e-05,1.4855875633656979e-05,0.00012640480417758226,6.088366579711108e-34
2668,droplet,3m,24m,male,Kidney,nan,Sik3,4.389814376831055,2.378457247687038e-05,5.418125965661602e-06,7.196186925284564e-05,7.580211417386685e-10
2669,droplet,3m,24m,male,Spleen,nan,Slc25a37,4.386037349700928,2.1139570890227333e-05,9.271895396523178e-05,0.00036776819615624845,2.3846256250175013e-27
2670,droplet,3m,24m,male,Bladder,nan,Rhobtb3,4.385159015655518,2.7646621674648486e-05,6.30458725936478e-06,8.082270505838096e-05,3.254255488630465e-17
2671,droplet,3m,24m,male,Kidney,nan,Epb4.9,4.383172512054443,7.077048940118402e-05,1.6145950212376192e-05,0.0001371674588881433,4.201388921128009e-32
2672,droplet,3m,24m,male,Kidney,nan,Ap2a2,4.383039474487305,8.869738667272031e-05,2.023650085902773e-05,0.00013955995382275432,1.8241386925006143e-53
2673,droplet,3m,24m,male,Spleen,nan,Nusap1,4.380208492279053,7.695058229728602e-06,3.37059645971749e-05,0.00013827138172928244,1.5780982886184483e-17
2674,droplet,3m,24m,male,Spleen,nan,Emr1,4.378698825836182,7.830331924196798e-06,3.42866696882993e-05,0.0001580564130563289,2.2898745977582713e-15
2675,droplet,3m,24m,male,Spleen,nan,Hmgb3,4.376457214355469,9.083076292881742e-06,3.975169965997338e-05,0.00013097164628561586,1.0444700653175713e-28
2676,droplet,3m,24m,male,Kidney,nan,Dennd4b,4.374724864959717,3.5529053548088996e-06,1.5542987966910005e-05,6.128336099209264e-05,3.9534526824767087e-10
2677,droplet,3m,24m,male,Kidney,nan,Clpb,4.371763706207275,4.422796337166801e-05,1.0116731573361903e-05,9.777391096577048e-05,1.0027094850282169e-23
2678,droplet,3m,24m,male,Kidney,nan,Tex264,4.371739387512207,0.00010555132757872343,2.4144010239979252e-05,0.00014567008474841714,3.4075904802791364e-70
2679,droplet,3m,24m,male,Kidney,nan,Sdha,4.369602680206299,0.0004756211128551513,0.00010884767834795639,0.0004322027962189168,1.4847024693284359e-179
2680,droplet,3m,24m,male,Bladder,nan,Fam114a1,4.365077495574951,5.2886269259033725e-05,1.2115768186049536e-05,0.00010150834714295343,2.085230286528018e-47
2681,droplet,3m,24m,male,Bladder,nan,Col4a1,4.363872051239014,0.00016760657308623195,3.8407764805015177e-05,0.00026890472508966923,5.7080032058708764e-80
2682,droplet,3m,24m,male,Kidney,nan,2210411K11Rik,4.363821029663086,9.516991121927276e-05,2.1808846213389188e-05,0.00014982771244831383,9.491991060056247e-54
2683,droplet,3m,24m,male,Bladder,nan,Arhgap28,4.3630852699279785,1.6904268704820424e-05,3.874383310176199e-06,5.118989065522328e-05,9.324188276800303e-11
2684,droplet,3m,24m,male,Kidney,nan,Cxx1c,4.355877876281738,2.5769380954443477e-05,5.916000645811437e-06,8.488400635542348e-05,2.137043589916914e-08
2685,droplet,3m,24m,male,Bladder,nan,B3gnt9-ps,4.353806018829346,5.1114031521137804e-05,1.1740078662114684e-05,9.987368684960529e-05,1.4114354979584193e-44
2686,droplet,3m,24m,male,Bladder,nan,Bdnf,4.349179744720459,4.1968116420321167e-05,9.649661478761118e-06,0.00013773253886029124,1.7693871676877037e-14
2687,droplet,3m,24m,male,Kidney,nan,Msi2,4.348646640777588,0.00011559556151041761,2.6581959900795482e-05,0.0001838210882851854,1.2287641614917855e-53
2688,droplet,3m,24m,male,Bladder,nan,Prrx2,4.347500324249268,3.716511491802521e-05,8.54861627885839e-06,8.809053542790934e-05,3.6846781967727846e-28
2689,droplet,3m,24m,male,Kidney,nan,Tmem108,4.344000339508057,4.974322109774221e-06,2.1608460883726366e-05,8.24596281745471e-05,3.904045435616833e-16
2690,droplet,3m,24m,male,Kidney,nan,Ipmk,4.3410539627075195,3.562256824807264e-05,8.205971425923053e-06,8.461092511424795e-05,4.217662491394928e-19
2691,droplet,3m,24m,male,Bladder,nan,Necab1,4.339613914489746,1.4959647160139866e-05,3.4472288916731486e-06,5.2092160331085324e-05,1.2807269758478302e-07
2692,droplet,3m,24m,male,Kidney,nan,Rassf5,4.331306457519531,1.5701101801823825e-05,6.800629489589483e-05,0.00013335078256204724,1.3067854180838318e-67
2693,droplet,3m,24m,male,Kidney,nan,Got1,4.329764366149902,9.875923569779843e-05,2.280937769683078e-05,0.00016607317957095802,3.0028808135444193e-47
2694,droplet,3m,24m,male,Kidney,nan,Xpr1,4.324583053588867,4.1061426600208506e-05,9.494886398897506e-06,9.092746040550992e-05,8.112984154949475e-23
2695,droplet,3m,24m,male,Bladder,nan,Wfdc1,4.324109077453613,9.886113548418507e-05,2.2862774130771868e-05,0.00018300875672139227,5.08437508758977e-55
2696,droplet,3m,24m,male,Kidney,nan,Ankrd37,4.320950984954834,6.103929081291426e-06,2.637478246469982e-05,8.916776278056204e-05,5.562855123224509e-22
2697,droplet,3m,24m,male,Bladder,nan,Adamts9,4.314885139465332,2.0431400116649456e-05,4.735096354124835e-06,5.92520555073861e-05,1.6420724429322493e-13
2698,droplet,3m,24m,male,Spleen,nan,Hba-a2,4.310145854949951,5.097924076835625e-05,0.00021972796821501106,0.000847585208248347,3.2726753007412567e-13
2699,droplet,3m,24m,male,Kidney,nan,Sun1,4.309435844421387,2.810239493555855e-05,6.521130217151949e-06,7.498121703974903e-05,1.2679343106755858e-13
2700,droplet,3m,24m,male,Kidney,nan,1110032A03Rik,4.308881759643555,3.33087591570802e-05,7.730254765192512e-06,8.123370207613334e-05,1.472235376128688e-17
2701,droplet,3m,24m,male,Bladder,nan,Avpr1a,4.308443546295166,3.652129817055538e-05,8.476678885926958e-06,9.477624553255737e-05,5.3150910547438204e-21
2702,droplet,3m,24m,male,Kidney,nan,Smc4,4.301668167114258,3.022680539288558e-05,0.00013002569903619587,0.00024802915868349373,4.829099102308975e-103
2703,droplet,3m,24m,male,Kidney,nan,Ift57,4.297303199768066,3.0927192710805684e-05,7.196882961579831e-06,8.119912672555074e-05,8.521322630221114e-15
2704,droplet,3m,24m,male,Bladder,nan,Actg2,4.296623706817627,2.9760423785774037e-05,6.926466085133143e-06,0.00010884871880989522,8.523060698339026e-10
2705,droplet,3m,24m,male,Kidney,nan,Selplg,4.292618751525879,3.680903682834469e-05,0.00015800715482328087,0.00028356330585666,2.4592948497539675e-93
2706,droplet,3m,24m,male,Bladder,nan,Fkbp7,4.287894248962402,0.00018712457676883787,4.364020423963666e-05,0.0002707494131755084,2.0454503169303223e-97
2707,droplet,3m,24m,male,Kidney,nan,Cebpd,4.283206939697266,0.00012157434684922919,2.8383950848365203e-05,0.00032818151521496475,4.966520755166128e-17
2708,droplet,3m,24m,male,Kidney,nan,Lztr1,4.276001453399658,4.3208510760450736e-05,1.0104886314366013e-05,9.590230183675885e-05,5.1040511916601236e-23
2709,droplet,3m,24m,male,Kidney,nan,Cdk16,4.275163173675537,4.611619078787044e-05,1.0787000064738095e-05,9.94710935628973e-05,8.619062935904511e-25
2710,droplet,3m,24m,male,Kidney,nan,Adck3,4.27063512802124,6.668770947726443e-05,1.5615405573043972e-05,0.0001361772883683443,9.030047414869568e-30
2711,droplet,3m,24m,male,Kidney,nan,Nudt16,4.270238876342773,7.855074727558531e-06,3.354304863023572e-05,9.144829527940601e-05,3.244936944818743e-33
2712,droplet,3m,24m,male,Kidney,nan,Zfp219,4.264939308166504,1.9211312974221073e-05,4.50447396360687e-06,6.000822031637654e-05,7.516350603076283e-08
2713,droplet,3m,24m,male,Kidney,nan,Glul,4.262087345123291,0.0002504396252334118,5.875985516468063e-05,0.00042306503746658564,7.897274566955297e-49
